ITEM_CD,ITEM_NM,COURSE_NM,TROBL_TY_NM,BEGIN_TM,END_TM,POSBL_WKDAY_FLAG_CD,COURSE_DETAIL_CN,SUPLI_SLE_AT,SETLE_PRICE
"01","검도","해동검도 이도도남도장 검도수련","지체","143000","193000","1111111","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-8761-2251)
□ 강좌 내용: (예시) 한 타임에 5명이 20도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","대한검도회 검도 (1개월 기초과정)","청각/언어, 기타","140000","150000","1111100","* 강좌 결제 전 사전상담 부탁드립니다.(☎ 문의: 010-5958-0174)
□ 강좌 내용: 죽도와 목검을 활용하여 수업을 진행합니다. / 의정부 최초 여성관장이 직접 지도운영
□ 강좌 금액: 주 3회 기준 110000원 입니다.","N","110000.00000"
"01","검도","청심검도관 검도","지체, 청각/언어, 지적/자폐, 기타","064000","210000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","검도(운동심리)","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","163000","175000","1111100","*모든 강좌는 코로나19 상황을 고려 하여 1:1 혹은, 소그룹(3~4인) 맞춤형으로 수업합니다. 

*강좌 유형은 선택 가능하시고 유형에 따라 수강료가 상이해 집니다.

 *수업에 필요한 개인용품(도복,죽도 )은 개별 준비해야 됩니다

1.검 도: .(9.5만원). 2.운동심리&amp; 검도:(2.5만원).3.운동심리&amp;심리상담치료(3.5만원)

---------------------------
*비대면 강좌로 진행 될 시 수업운영 안내 입니다

*유선 및 화상을 통해 강사의 시범과 안내를 따라 개별 진도 상황에 맞는 수업으로 진행하게 됩니다.

*수업시간 및 요일은 비대면 수업 진행이 이뤄 지기 전 유선을 통해 사전 협의가 필요합니다

*수업에 필요한 교구 및 물품은 개인지급된 용품을 활용하고 기타 수업구성에 따라 필요한 교구는 
사전 협의하여 수업전 준비합니다

* 화상수업 시 필요한 강사 연락처(010-6654-9791)","N","140000.00000"
"01","검도","해동검도","지체, 청각/언어, 지적/자폐, 기타","141000","181000","1111111",,"N","110000.00000"
"01","검도","안산 융합무도(검도,합기도) 스포츠 예능교실","기타","164000","173000","0000010","* 강좌 결제 전 사전 상담 필수입니다!(☎ 문의: 010-4531-7936 행정실장 이 현미)
□ 강좌 내용: 스포츠(무도)+IT,예능(드론,미술)교육","N","200000.00000"
"01","검도","검도수업","지적/자폐, 기타","200000","210000","1111100",,"N","180000.00000"
"01","검도","해동검도 중랑천무관","기타","152000","212000","1111100",,"N","110000.00000"
"01","검도","최강해동검도","지체, 지적/자폐, 기타","030000","080000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010.2383.0132)","N","110000.00000"
"01","검도","검도교실","청각/언어, 기타","140000","190000","1111100",,"N","110000.00000"
"01","검도","해동검도","지체, 청각/언어, 지적/자폐, 기타","130000","201000","1111100",,"N","110000.00000"
"01","검도","해동검도서산본관","기타","143000","211000","1111100",,"N","110000.00000"
"01","검도","해동검도서산본관","기타","143000","210000","1011100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","해동검도 중랑천무관","청각/언어, 기타","152000","211000","1111100",,"N","110000.00000"
"01","검도","해동검도,  24반무예","지체, 지적/자폐","150000","213000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-8826-0113)
□ 강좌 내용:  강좌 내용: 수련 시작 전 몸 풀기(스트레칭)후 기본 줄넘기 필수, 수련 시작에서 마무리까지 관장 직접 수련,   가장 기본이 되는 기본 동작은 매일 수련 함, 기본 동작 후 지도는 관장 1:1 수업 진행 함,   첫 수업은 가벼운 스펀지 검으로 사용, 숙달 되면 유급자 목검수련, 유단자 가검수련, 방식,  24반 무예 수업 봉 단련 수련, 기창, 월도, 제독검, 곤방등 모든 병장기 수련,  주 1회 줄넘기 수업과 기본생활 뜀틀, 낙법, 구르기 생활체육을 지도하는 수업입니다.","N","110000.00000"
"01","검도","해동검도","지체, 시각, 청각/언어, 기타","113000","193000","0010000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 031-886-2844)
□ 강좌 내용: 안전스폰지검,목검,가검,활,창,월도 등을 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","해동검도","지체, 청각/언어","143000","203000","1111100",,"N","110000.00000"
"01","검도","검도","기타","100000","175000","0001000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-3425-2086)
□ 강좌 내용: 한 타임에  명이 검도도구(죽도등)를 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","해동검도","지체, 청각/언어, 지적/자폐","020000","090000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","한밭검도관","지적/자폐","150000","210000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","140000.00000"
"01","검도","해동검도","지체, 시각, 청각/언어","100000","140000","0101000",,"N","100000.00000"
"01","검도","대한검도","지체, 청각/언어, 지적/자폐, 기타","150000","210000","1111100","수업료 4만원 별도 결제","N","110000.00000"
"01","검도","중앙검도장","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","110000","213000","1111100","총수련료는 140,000원입니다 지원금 110,000원 + 자기부담금(30,000원) 체육관(마루바닥) 내 휠체어 사용 불가합니다. 여성사범 안심지도 (☎ 문의: 010-5363-7403)","N","110000.00000"
"01","검도","중앙검도장","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","110000","213000","1111100","* 총수련료는 140,000원입니다.  지원금 110,000원 + 자기부담금(30,000원) 체육관(마루바닥) 내 휠체어 사용 불가합니다.  여성사범 안심지도 (☎ 문의: 010-5363-7403)","N","110000.00000"
"01","검도","검도","청각/언어, 지적/자폐, 기타","143000","221000","1111100",,"N","85000.00000"
"01","검도","해동검도","지체, 청각/언어, 지적/자폐","020000","090000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: (예시) 한 타임에 5명이 ㅇㅇ도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","검도","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","160000","210000","1111100",,"N","85000.00000"
"01","검도","해동검도","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","153000","203000","1010100","본 검도장은 주 3일 수련을 합니다. 궁금한 사항은 문자나 전화 주십시오. 051-208-3155 휴대폰 010-3580-3055","N","150000.00000"
"01","검도","검도","지체, 청각/언어, 지적/자폐","160000","200000","1111100",,"N","110000.00000"
"01","검도","검도","지체, 시각, 청각/언어, 지적/자폐, 뇌병변","160000","210000","1111100",,"N","95000.00000"
"01","검도","검도 주3일 수련","기타","153000","213000","1010100","검도의 장점
1. 정신적인 면 : 꾸준한 수련을 통해서 인내력, 집중력, 자지 통제력이 향상됩니다. 일상생활에서도 큰 도움이 됩니다.
2. 육체적인 면 : 전신운동 상체와 하체 근육을 균형 있게 사용 발달되며 체력향상에도 도움이 됩니다 심폐기능도 향상 됩니다.
3. 사회적인 면 : 타인과 소통과 협력하며 사회성이 향상되고 팀워크 능력이 증가합니다.

지금 당장 준비 할 부분은 당신의 의지와 실천하는 행동력입니다. 
더 이상 미루지 마시고 지금 바로 문의하세요!
교육상담 051-916-5179","N","160000.00000"
"01","검도","격검검도","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","153000","203000","0101000","본 검도장은 주 3일 수련을 합니다. 궁금한 사항은 문자나 전화 주십시오. 051-208-3155 휴대폰 010-3580-3055","N","110000.00000"
"01","검도","검도+줄넘기+특수체육","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","143000","190000","1111100",,"N","110000.00000"
"01","검도","검도+줄넘기+특수체육","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","143000","173000","1111100",,"N","110000.00000"
"01","검도","하귀해동검도","청각/언어, 지적/자폐, 기타","140000","200000","1111100","본인부담금 40,000원입니다","N","150000.00000"
"01","검도","검도","기타","160000","213000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 043-222-2346)
□ 강좌 내용: 죽도,도복,호구를 이용하여 수업을 진행합니다.","N","110000.00000"
"01","검도","해동검도","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","140000","220000","1010100",,"N","110000.00000"
"01","검도","해동검도,태권도","지체, 시각, 청각/언어, 지적/자폐","110000","220000","1111110","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 033-255-2844)
□ 강좌 내용: 한타임 40분 수업으로써 신체발달 학습운동 으로써 도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","검도수련","지체, 기타","160000","213000","1111100","관장 직접 일대일 성심지도","N","150000.00000"
"01","검도","검도의 기본 및 실기, 검도의 본, 본국검법","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","150000","210000","1111110",,"N","110000.00000"
"01","검도","해동검도","기타","153000","203000","1111100",,"N","170000.00000"
"01","검도","검도의 기본 및 실기, 검도의 본, 본국검법","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","030000","100000","1111110",,"N","110000.00000"
"01","검도","검도","지체, 청각/언어, 지적/자폐","150000","210000","1111110","* 강좌 결제 전 사전상담 필수입니다.
(☎ 문의: 010-2790-9267)
□ 강좌 내용: 검도는 죽도를 활용해 진행하는 수업으로, 전문가 선생님들과 함께 즐겁게 운동할 수 있는 교육 스포츠 강좌입니다.","N","110000.00000"
"01","검도","대한검도06A","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","060000","065000","1010100","※ 상담 후 수강신청 가능함 ☎ 02)3423-1070
-장애 등급 중증(1~3급)일 경우 동반 1인이 필요합니다.","N","24000.00000"
"01","검도","검도","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","150000","210000","1111100","수련시간 상담 환영","N","110000.00000"
"01","검도","검도교실","지적/자폐","155000","165000","1111100",,"N","105000.00000"
"01","검도","검도","기타","150000","220000","1111100","주 3회 이상 15만원
주 2회 미만 13만원
요일 선택은 자유롭게 가능합니다","N","150000.00000"
"01","검도","장애인 검도교실","지체, 청각/언어, 지적/자폐, 기타","150000","220000","1111110",,"N","120000.00000"
"01","검도","해동검도특공무술주짓수","지적/자폐, 기타","150000","200000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 010-5384-6762)","N","160000.00000"
"01","검도","검도수련,명상수련,호신술,학교체육","지체, 지적/자폐","030000","220000","1010000","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 000-000-0000)
□ 강좌 내용: 검법수련,명상수련,학교체육,호신술 등 안전검을 활용해 안전하게 진행하는 수업입니다.","N","110000.00000"
"01","검도","검도교실","지적/자폐","173000","183000","1111100",,"N","105000.00000"
"01","검도","검도","기타","150000","220000","1100000","주 3회 이상 15만원
주 2회 미만 13만원 
요일 선택은 자유롭게 가능합니다","N","130000.00000"
"01","검도","검도수련,명상수련,호신술,학교체육","지체, 지적/자폐","030000","220000","0101000",,"N","110000.00000"
"01","검도","옥천향수검도","지체, 시각, 청각/언어, 지적/자폐, 뇌병변, 기타","150000","160000","1111110",,"N","100000.00000"
"01","검도","창덕해동검도","지체, 청각/언어, 지적/자폐, 기타","150000","220000","1111100","□ 강좌 내용: 한 타임에 10명 정도의 인원이 목검을 이용하여 기본자세와 검법을 수련하는 스포츠입니다.","N","110000.00000"
"01","검도","창덕 해동검도","지체, 청각/언어, 지적/자폐, 기타","150000","213000","1111100",,"N","110000.00000"
"01","검도","검도수업","지체, 청각/언어, 지적/자폐, 뇌병변, 기타","140000","220000","1111100","* 강좌 결제 전 사전상담 필수입니다.(☎ 문의: 063-626-9872)
□ 강좌 내용: 한 타임에 20명이 검도구를 활용해 진행하는 수업입니다.","N","110000.00000"
"01","검도","옥천향수검도관","지체, 청각/언어, 지적/자폐","170000","210000","1111100",,"N","110000.00000"
"01","검도","외도검도관","지적/자폐","181000","190000","0000110","상담 후 수련 일정을 정함
수련에 필요한 장비(죽도, 도복, 호구)는 별도 비용이 추가 됩니다.","N","110000.00000"
